id,class,segmentation,case_id,day_id,slice_id,path,height,width
case117_day15_slice_0009,0,nan,117,15,0009,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0009_276_276_1.63_1.63.png,276,276
case117_day15_slice_0009,1,nan,117,15,0009,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0009_276_276_1.63_1.63.png,276,276
case117_day15_slice_0009,2,nan,117,15,0009,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0009_276_276_1.63_1.63.png,276,276
case117_day15_slice_0010,0,27806 2 28079 7 28354 9 28630 10 28905 12 29181 12 29457 13 29733 13 30009 13 30285 14 30561 14 30837 14 31114 13 31390 13 31666 13 31943 12 32219 12 32495 11 32772 9 33049 7,117,15,0010,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0010_276_276_1.63_1.63.png,276,276
case117_day15_slice_0010,1,nan,117,15,0010,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0010_276_276_1.63_1.63.png,276,276
case117_day15_slice_0010,2,nan,117,15,0010,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0010_276_276_1.63_1.63.png,276,276
case117_day15_slice_0011,0,27803 6 28078 8 28353 10 28628 12 28904 13 29180 14 29456 14 29732 15 30008 15 30284 15 30560 15 30837 15 31113 15 31389 15 31665 15 31942 14 32218 13 32495 12 32771 12 33048 10 33325 8,117,15,0011,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0011_276_276_1.63_1.63.png,276,276
case117_day15_slice_0011,1,nan,117,15,0011,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0011_276_276_1.63_1.63.png,276,276
case117_day15_slice_0011,2,23362 7 23636 10 23911 12 24186 14 24462 15 24737 16 25013 17 25289 17 25565 17 25841 17 26117 18 26393 18 26669 18 26945 18 27222 17 27498 18 27774 18 28050 18 28326 18 28603 17 28879 16 29155 16 29431 16 29707 17 29983 17 30260 16 30536 16 30812 17 31089 16 31365 16 31641 17 31918 16 32194 17 32470 17 32746 17 33023 17 33299 17 33576 16 33852 16 34129 15 34405 16 34681 16 34958 14 35234 14 35510 14 35787 13 36064 11 36340 10 36618 7,117,15,0011,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0011_276_276_1.63_1.63.png,276,276
case117_day15_slice_0012,0,27527 5 27801 9 28076 11 28352 12 28627 14 28903 14 29179 15 29455 16 29731 16 30007 16 30283 17 30560 16 30836 16 31112 16 31389 15 31665 15 31941 15 32218 14 32494 14 32771 12 33047 12 33324 10 33601 8 33878 6,117,15,0012,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0012_276_276_1.63_1.63.png,276,276
case117_day15_slice_0012,1,nan,117,15,0012,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0012_276_276_1.63_1.63.png,276,276
case117_day15_slice_0012,2,21424 6 21698 11 21973 14 22248 17 22523 20 22799 21 23074 23 23350 24 23626 25 23902 25 24178 26 24455 25 24731 25 25008 24 25284 25 25561 24 25838 23 26114 23 26391 22 26667 22 26944 21 27220 22 27496 22 27772 22 28048 22 28324 22 28600 22 28876 22 29152 22 29429 21 29705 21 29981 21 30257 21 30533 21 30809 21 31086 20 31362 21 31638 21 31914 21 32191 20 32467 21 32744 20 33020 21 33297 20 33573 20 33850 19 34126 19 34402 19 34679 18 34955 18 35232 17 35508 17 35785 16 36061 15 36338 13 36615 11 36893 8,117,15,0012,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0012_276_276_1.63_1.63.png,276,276
case117_day15_slice_0013,0,26974 7 27249 9 27524 11 27800 12 28075 14 28351 15 28626 16 28902 17 29178 17 29454 18 29730 18 30006 18 30283 17 30559 17 30836 16 31112 16 31388 16 31665 15 31941 15 32218 14 32494 14 32770 14 33047 12 33323 12 33600 10 33877 8 34155 5,117,15,0013,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0013_276_276_1.63_1.63.png,276,276
case117_day15_slice_0013,1,nan,117,15,0013,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0013_276_276_1.63_1.63.png,276,276
case117_day15_slice_0013,2,21145 12 21420 15 21694 19 21970 21 22245 24 22520 26 22796 27 23072 28 23348 28 23624 29 23900 29 24176 29 24453 28 24729 28 25006 28 25282 28 25559 27 25836 26 26112 26 26389 25 26666 24 26942 24 27219 24 27495 24 27771 24 28047 24 28323 24 28599 24 28876 23 29152 23 29428 24 29704 24 29980 24 30256 24 30532 24 30808 24 31084 24 31360 24 31637 24 31913 24 32189 24 32465 25 32742 24 33018 24 33295 23 33571 23 33847 24 34123 24 34399 24 34675 23 34951 23 35227 23 35504 22 35780 22 36056 22 36332 21 36609 20 36885 19 37162 17 37439 15 37716 13 37994 8,117,15,0013,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0013_276_276_1.63_1.63.png,276,276
case117_day15_slice_0014,0,26148 4 26422 8 26697 11 26972 13 27248 14 27523 15 27798 17 28074 17 28350 17 28625 19 28901 19 29177 19 29453 20 29729 20 30006 19 30282 19 30559 18 30835 18 31112 17 31388 17 31665 16 31941 16 32217 16 32493 16 32770 14 33046 14 33322 14 33599 12 33876 10 34153 8,117,15,0014,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0014_276_276_1.63_1.63.png,276,276
case117_day15_slice_0014,1,nan,117,15,0014,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0014_276_276_1.63_1.63.png,276,276
case117_day15_slice_0014,2,20594 10 20867 17 21141 21 21416 24 21691 26 21967 28 22242 30 22518 31 22794 31 23070 32 23346 32 23622 32 23898 33 24174 33 24451 32 24727 32 25004 31 25280 31 25557 30 25834 29 26111 28 26387 28 26664 27 26941 26 27217 26 27493 26 27770 25 28046 25 28322 26 28599 25 28875 25 29151 25 29427 25 29703 25 29979 26 30255 26 30531 26 30807 26 31083 27 31359 27 31635 28 31912 27 32188 27 32464 27 32740 28 33016 28 33293 27 33569 27 33845 27 34122 26 34398 26 34674 26 34950 26 35226 26 35502 25 35778 25 36055 24 36331 23 36606 24 36866 5 36882 24 37140 9 37158 23 37415 11 37434 23 37690 13 37710 22 37965 15 37986 21 38241 15 38262 21 38517 15 38539 19 38793 16 38815 18 39069 15 39092 15 39345 15 39369 13 39622 13 39646 10 39924 6,117,15,0014,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0014_276_276_1.63_1.63.png,276,276
case117_day15_slice_0015,0,26146 8 26421 11 26696 13 26971 16 27247 17 27522 18 27798 19 28074 19 28349 21 28625 21 28901 21 29177 21 29453 22 29729 22 30006 21 30282 21 30559 20 30835 20 31112 18 31388 18 31664 18 31940 18 32217 17 32493 17 32769 17 33045 16 33321 16 33598 15 33874 14 34150 14 34427 12 34703 11 34981 8,117,15,0015,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0015_276_276_1.63_1.63.png,276,276
case117_day15_slice_0015,1,nan,117,15,0015,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0015_276_276_1.63_1.63.png,276,276
case117_day15_slice_0015,2,20317 10 20590 18 20864 22 21139 25 21414 28 21689 30 21965 31 22240 33 22516 33 22792 34 23068 34 23344 35 23620 35 23896 35 24172 35 24449 35 24726 34 25002 34 25279 33 25556 32 25833 31 26109 31 26386 30 26662 30 26939 29 27216 28 27492 28 27768 28 28045 27 28321 27 28597 27 28873 27 29149 27 29426 27 29702 27 29978 27 30254 27 30530 28 30806 28 31082 28 31358 29 31634 29 31910 29 32186 29 32463 29 32739 29 33015 29 33291 29 33567 29 33843 29 34119 29 34395 29 34670 30 34946 30 35222 30 35497 31 35773 31 36049 30 36325 30 36593 38 36866 41 37140 42 37415 43 37691 42 37966 43 38242 42 38518 41 38795 39 39072 37 39349 35 39627 5 39639 19 39917 15 40200 6,117,15,0015,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0015_276_276_1.63_1.63.png,276,276
case117_day15_slice_0016,0,25870 8 26145 11 26420 13 26695 16 26970 18 27246 20 27522 21 27797 22 28073 23 28349 23 28625 23 28901 24 29177 24 29453 24 29730 23 30006 24 30282 24 30559 23 30835 23 31111 22 31388 21 31664 21 31940 21 32216 20 32493 19 32769 18 33045 18 33321 18 33597 17 33873 17 34149 17 34426 15 34702 15 34978 14 35254 14 35531 12 35808 10 36085 7,117,15,0016,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0016_276_276_1.63_1.63.png,276,276
case117_day15_slice_0016,1,nan,117,15,0016,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0016_276_276_1.63_1.63.png,276,276
case117_day15_slice_0016,2,20043 3 20313 17 20587 23 20862 26 21136 29 21412 30 21687 32 21962 34 22238 35 22514 35 22790 36 23066 36 23342 37 23618 37 23894 37 24171 37 24447 37 24724 36 25001 35 25278 34 25555 33 25831 33 26108 32 26385 31 26661 31 26938 30 27215 29 27491 29 27767 29 28044 28 28320 28 28596 28 28872 28 29148 29 29424 29 29700 29 29977 28 30253 29 30529 29 30805 29 31081 29 31357 30 31633 30 31909 30 32185 30 32461 31 32737 31 33014 30 33290 30 33566 30 33842 30 34117 31 34393 31 34669 31 34945 31 35221 31 35497 31 35772 32 36048 32 36319 37 36593 39 36869 38 37144 39 37420 39 37696 39 37972 39 38248 38 38524 37 38801 36 39078 34 39355 32 39633 28 39910 26 40188 22 40466 17 40745 10,117,15,0016,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0016_276_276_1.63_1.63.png,276,276
case117_day15_slice_0017,0,24767 5 25041 10 25316 12 25591 14 25867 15 26143 16 26418 18 26694 19 26970 20 27245 22 27521 23 27797 23 28073 24 28349 24 28625 25 28901 25 29177 25 29454 25 29730 25 30006 25 30282 25 30559 24 30835 24 31111 24 31388 23 31664 23 31940 23 32216 22 32493 21 32769 20 33045 20 33321 19 33598 18 33874 17 34150 17 34426 16 34702 16 34978 15 35254 14 35531 13 35807 12 36084 10 36362 7,117,15,0017,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0017_276_276_1.63_1.63.png,276,276
case117_day15_slice_0017,1,nan,117,15,0017,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0017_276_276_1.63_1.63.png,276,276
case117_day15_slice_0017,2,20037 10 20310 21 20584 26 20859 29 21134 31 21409 33 21685 34 21960 36 22236 37 22512 37 22787 39 23063 39 23339 40 23616 39 23892 39 24168 39 24445 39 24721 39 24998 38 25275 37 25552 36 25829 35 26106 34 26383 33 26660 32 26937 31 27214 30 27491 29 27767 29 28044 28 28320 28 28596 28 28872 28 29148 29 29424 29 29700 29 29976 29 30252 30 30528 30 30804 30 31080 30 31356 31 31632 31 31908 31 32184 31 32460 32 32736 32 33012 32 33288 32 33564 32 33841 31 34117 31 34393 31 34669 31 34945 31 35220 32 35496 32 35772 32 36047 33 36322 34 36597 35 36872 36 37147 37 37423 37 37699 37 37975 37 38251 37 38527 37 38804 35 39080 35 39357 33 39634 31 39911 29 40188 28 40465 25 40743 22 41020 19 41298 14 41577 7,117,15,0017,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0017_276_276_1.63_1.63.png,276,276
case117_day15_slice_0018,0,23662 6 23936 10 24212 12 24487 13 24763 14 25039 15 25314 16 25590 17 25866 17 26142 18 26418 19 26694 20 26969 22 27245 23 27521 24 27797 25 28073 25 28349 26 28626 25 28902 25 29178 26 29454 26 29730 26 30006 26 30283 25 30559 25 30835 25 31111 25 31388 24 31664 24 31940 24 32216 23 32493 22 32769 21 33045 21 33321 20 33597 20 33874 18 34150 17 34426 17 34702 16 34978 15 35254 15 35531 13 35807 13 36084 11 36361 9 36639 5,117,15,0018,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0018_276_276_1.63_1.63.png,276,276
case117_day15_slice_0018,1,nan,117,15,0018,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0018_276_276_1.63_1.63.png,276,276
case117_day15_slice_0018,2,19761 5 20033 15 20307 23 20582 27 20857 30 21132 33 21407 35 21682 37 21958 38 22234 38 22510 39 22786 39 23062 40 23338 40 23614 41 23890 41 24167 40 24443 40 24719 41 24996 40 25272 40 25549 39 25826 38 26103 37 26381 35 26659 33 26936 32 27214 30 27491 29 27767 29 28044 28 28320 28 28597 27 28873 27 29149 28 29425 28 29701 28 29977 28 30253 29 30528 30 30804 30 31080 30 31356 31 31632 31 31908 31 32184 32 32460 32 32736 32 33012 32 33288 32 33564 33 33840 33 34117 32 34393 32 34669 32 34944 33 35220 33 35496 33 35772 33 36048 33 36323 34 36598 35 36873 36 37148 37 37424 37 37699 38 37975 38 38252 37 38528 37 38804 37 39081 35 39358 34 39634 33 39911 32 40188 30 40465 28 40743 26 41020 24 41297 21 41575 18 41853 13 42133 5,117,15,0018,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0018_276_276_1.63_1.63.png,276,276
case117_day15_slice_0019,0,23385 9 23660 11 23935 13 24211 14 24486 16 24762 16 25038 17 25314 17 25590 18 25866 18 26142 19 26418 20 26694 21 26970 22 27246 23 27522 23 27798 24 28074 24 28350 25 28626 25 28903 24 29179 24 29455 25 29731 25 30007 25 30283 25 30559 25 30835 25 31111 25 31387 25 31663 25 31940 24 32216 23 32492 23 32768 23 33044 22 33321 21 33597 20 33873 20 34149 19 34425 18 34701 18 34977 17 35254 15 35530 15 35807 13 36083 12 36360 10 36638 7,117,15,0019,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0019_276_276_1.63_1.63.png,276,276
case117_day15_slice_0019,1,nan,117,15,0019,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0019_276_276_1.63_1.63.png,276,276
case117_day15_slice_0019,2,19753 16 20028 21 20303 27 20578 31 20853 33 21129 35 21405 36 21681 37 21957 38 22233 38 22509 39 22785 40 23061 40 23337 41 23614 40 23890 40 24166 41 24443 40 24719 40 24995 40 25272 39 25548 40 25824 40 26101 39 26377 39 26654 38 26930 38 27207 37 27484 36 27761 35 28043 29 28321 27 28598 26 28874 26 29150 26 29426 27 29702 27 29978 27 30254 28 30530 28 30806 28 31082 28 31358 29 31634 29 31910 29 32186 30 32462 30 32738 30 33014 30 33290 31 33566 31 33842 31 34118 31 34394 32 34670 32 34946 32 35222 32 35497 33 35773 33 36049 33 36324 34 36599 35 36874 36 37150 36 37426 36 37702 36 37978 36 38254 36 38530 36 38806 36 39083 34 39359 34 39636 32 39913 31 40190 29 40467 28 40744 26 41021 24 41298 21 41576 18 41853 15 42132 10,117,15,0019,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0019_276_276_1.63_1.63.png,276,276
case117_day15_slice_0020,0,22835 5 23109 9 23384 12 23659 14 23934 15 24210 16 24485 18 24761 18 25037 19 25313 19 25589 19 25865 20 26141 21 26418 21 26694 21 26970 22 27246 23 27522 24 27799 23 28075 23 28351 23 28627 23 28903 24 29179 24 29455 24 29731 24 30007 24 30283 24 30559 24 30835 24 31111 24 31387 24 31663 24 31939 24 32215 24 32491 23 32768 22 33044 22 33320 22 33596 21 33872 21 34148 21 34424 20 34701 19 34977 18 35253 17 35530 15 35806 14 36083 13 36360 10 36638 6,117,15,0020,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0020_276_276_1.63_1.63.png,276,276
case117_day15_slice_0020,1,nan,117,15,0020,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0020_276_276_1.63_1.63.png,276,276
case117_day15_slice_0020,2,19204 2 19476 14 19750 21 20025 25 20300 29 20576 31 20851 34 21127 35 21403 37 21679 38 21955 39 22231 39 22508 39 22784 40 23061 39 23337 40 23613 40 23890 40 24166 40 24443 39 24719 39 24995 40 25271 40 25548 39 25824 39 26100 39 26376 39 26652 39 26929 39 27205 39 27481 39 27757 39 28034 38 28310 11 28323 25 28587 8 28600 24 28864 6 28876 24 29152 24 29428 25 29704 25 29981 24 30257 24 30533 25 30809 25 31085 25 31361 26 31637 26 31912 27 32188 27 32464 28 32740 28 33016 28 33292 29 33568 29 33844 29 34119 30 34395 31 34671 31 34947 31 35223 31 35498 33 35774 33 36050 33 36325 34 36601 34 36876 35 37152 35 37428 35 37704 35 37980 35 38256 35 38532 34 38809 33 39085 33 39362 31 39638 31 39915 29 40191 29 40468 27 40745 25 41022 23 41299 21 41576 19 41854 16 42132 12,117,15,0020,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0020_276_276_1.63_1.63.png,276,276
case117_day15_slice_0021,0,22559 5 22833 9 23108 11 23383 13 23658 15 23933 17 24209 18 24485 19 24761 19 25037 20 25313 20 25589 21 25865 22 26141 22 26417 23 26693 24 26970 23 27246 23 27522 24 27798 24 28075 23 28351 23 28627 23 28903 22 29179 22 29455 22 29731 22 30007 22 30283 22 30559 22 30835 22 31111 22 31387 23 31664 22 31940 22 32216 22 32492 22 32768 22 33044 22 33320 22 33596 22 33872 21 34149 20 34425 20 34701 19 34977 18 35254 17 35530 16 35807 13 36084 11 36363 5,117,15,0021,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0021_276_276_1.63_1.63.png,276,276
case117_day15_slice_0021,1,nan,117,15,0021,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0021_276_276_1.63_1.63.png,276,276
case117_day15_slice_0021,2,19202 5 19475 14 19750 19 20025 24 20300 28 20575 31 20851 32 21127 34 21402 36 21678 37 21955 37 22231 38 22507 38 22783 39 23060 39 23336 39 23613 39 23889 39 24166 39 24442 39 24718 39 24994 40 25271 39 25547 39 25823 39 26099 39 26375 40 26651 40 26927 40 27204 39 27480 39 27756 39 28032 14 28048 23 28309 12 28324 24 28585 11 28601 23 28862 9 28877 23 29139 6 29153 23 29429 23 29705 24 29981 24 30257 24 30533 25 30809 25 31085 25 31361 25 31637 26 31913 26 32189 26 32465 26 32741 27 33016 28 33292 28 33568 29 33844 29 34120 29 34396 29 34672 29 34947 31 35223 31 35499 31 35775 31 36051 32 36327 32 36603 32 36879 32 37154 33 37430 33 37706 33 37982 32 38258 32 38534 32 38810 32 39086 31 39363 30 39639 30 39915 29 40191 29 40468 27 40744 26 41020 25 41297 24 41574 21 41851 19 42128 17 42406 13,117,15,0021,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0021_276_276_1.63_1.63.png,276,276
case117_day15_slice_0022,0,22285 1 22557 9 22832 11 23107 13 23382 15 23658 16 23933 18 24209 19 24484 21 24760 22 25036 22 25312 23 25588 24 25864 24 26140 25 26416 25 26692 25 26969 24 27245 25 27521 25 27798 24 28074 24 28350 23 28627 22 28903 22 29179 22 29455 21 29731 21 30007 21 30283 21 30560 20 30836 21 31112 21 31388 22 31664 22 31940 22 32217 21 32493 22 32769 22 33045 22 33321 22 33597 22 33873 21 34149 21 34425 20 34702 19 34978 18 35255 16 35532 13 35809 11 36086 8,117,15,0022,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0022_276_276_1.63_1.63.png,276,276
case117_day15_slice_0022,1,nan,117,15,0022,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0022_276_276_1.63_1.63.png,276,276
case117_day15_slice_0022,2,19203 3 19475 12 19749 18 20024 23 20300 26 20575 29 20851 31 21126 33 21402 34 21678 35 21954 36 22230 37 22506 38 22783 38 23059 39 23335 39 23612 39 23888 39 24164 40 24441 39 24717 40 24993 40 25269 40 25546 39 25822 40 26098 40 26374 40 26650 40 26926 40 27202 40 27478 41 27755 40 28031 15 28049 22 28307 14 28325 22 28583 13 28601 22 28859 12 28878 22 29136 10 29154 22 29412 9 29430 22 29689 7 29706 22 29968 2 29982 23 30258 23 30534 23 30810 23 31085 24 31361 25 31637 25 31913 25 32189 25 32465 26 32741 26 33017 26 33293 27 33568 28 33844 28 34120 28 34396 28 34672 28 34948 29 35224 29 35500 29 35776 29 36051 30 36327 30 36603 30 36879 30 37155 30 37431 30 37707 30 37983 30 38259 30 38535 30 38811 30 39087 29 39363 29 39639 29 39915 28 40191 28 40467 27 40743 27 41019 26 41296 24 41572 23 41849 21 42125 20 42402 17 42680 13 42960 4,117,15,0022,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0022_276_276_1.63_1.63.png,276,276
case117_day15_slice_0023,0,22283 5 22557 9 22832 11 23107 13 23382 16 23657 18 23933 19 24209 20 24484 21 24760 22 25036 23 25312 24 25588 24 25864 25 26141 24 26417 24 26693 24 26969 24 27245 24 27521 24 27798 23 28074 23 28350 23 28627 22 28903 22 29179 22 29455 22 29731 22 30007 22 30283 22 30560 21 30836 21 31112 22 31388 23 31665 22 31941 23 32217 23 32493 23 32769 23 33045 23 33322 22 33598 22 33874 22 34150 21 34426 21 34703 19 34979 18 35255 17 35532 15 35808 14 36085 11 36363 6,117,15,0023,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0023_276_276_1.63_1.63.png,276,276
case117_day15_slice_0023,1,nan,117,15,0023,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0023_276_276_1.63_1.63.png,276,276
case117_day15_slice_0023,2,19475 11 19749 17 20024 22 20299 26 20575 28 20851 30 21126 32 21402 33 21678 34 21954 35 22230 35 22506 36 22781 38 23057 39 23333 40 23609 41 23884 42 24160 43 24436 43 24712 43 24988 44 25264 44 25540 44 25816 45 26092 45 26367 46 26643 46 26919 46 27195 46 27471 47 27747 47 28023 47 28299 47 28575 47 28851 48 29127 21 29152 23 29403 20 29429 22 29679 19 29705 22 29955 18 29981 23 30232 15 30257 23 30508 14 30533 23 30785 10 30809 23 31085 24 31361 24 31637 24 31913 24 32189 25 32465 25 32741 25 33017 26 33293 26 33569 26 33845 26 34121 26 34397 27 34672 28 34948 28 35224 28 35500 28 35776 28 36052 28 36328 28 36604 28 36880 28 37156 28 37432 28 37708 28 37984 28 38260 28 38536 28 38812 28 39088 28 39363 29 39639 28 39915 28 40191 28 40467 27 40744 25 41020 25 41296 24 41572 23 41849 20 42126 18 42403 15 42680 12 42959 6,117,15,0023,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0023_276_276_1.63_1.63.png,276,276
case117_day15_slice_0024,0,22283 5 22557 9 22832 12 23107 14 23382 16 23657 18 23933 19 24209 20 24485 21 24761 21 25037 22 25313 23 25589 24 25865 24 26141 24 26417 25 26693 25 26969 25 27245 25 27521 24 27798 23 28074 23 28350 22 28627 21 28903 20 29179 20 29456 20 29732 20 30008 20 30284 20 30560 20 30836 20 31113 18 31390 18 31666 20 31941 22 32217 22 32493 23 32769 23 33045 23 33321 23 33597 22 33874 21 34150 20 34427 18 34703 17 34979 16 35256 14 35532 13 35808 12 36085 10 36361 9 36638 7 36916 3,117,15,0024,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0024_276_276_1.63_1.63.png,276,276
case117_day15_slice_0024,1,30763 2 31037 6 31312 8 31588 8 31863 9 32139 9 32416 8 32692 7 32969 5,117,15,0024,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0024_276_276_1.63_1.63.png,276,276
case117_day15_slice_0024,2,19201 4 19474 12 19749 17 20023 24 20299 26 20574 29 20850 30 21125 32 21401 33 21677 33 21953 34 22229 35 22505 36 22781 37 23056 39 23332 40 23608 40 23884 41 24160 42 24436 42 24711 44 24987 44 25263 44 25539 45 25815 45 26090 46 26366 46 26641 47 26917 47 27192 49 27468 49 27743 50 28018 51 28294 51 28569 53 28844 30 28877 21 29119 30 29153 21 29395 29 29429 21 29670 30 29706 21 29946 29 29982 21 30222 28 30258 21 30498 27 30534 21 30774 26 30810 22 31050 25 31086 22 31327 23 31362 22 31604 21 31638 23 31881 18 31914 23 32158 15 32190 23 32437 9 32466 24 32742 24 33018 24 33294 24 33570 25 33846 25 34122 25 34398 25 34674 25 34950 26 35225 27 35501 27 35777 27 36053 27 36329 27 36605 27 36881 27 37157 27 37433 27 37709 27 37985 27 38261 27 38537 27 38813 27 39089 27 39365 26 39641 26 39917 26 40193 25 40469 25 40745 24 41021 23 41297 22 41574 19 41850 18 42127 15 42404 13 42681 10 42960 5,117,15,0024,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0024_276_276_1.63_1.63.png,276,276
case117_day15_slice_0025,0,22284 3 22557 9 22832 12 23107 14 23382 16 23658 17 23933 19 24209 20 24485 21 24761 22 25037 23 25313 23 25589 24 25865 24 26141 25 26417 25 26693 25 26969 25 27245 25 27522 24 27798 23 28074 23 28350 22 28627 20 28903 19 29180 16 29457 14 29734 12 30011 9 30290 4 31667 18 31942 20 32217 22 32493 23 32769 23 33045 23 33321 23 33597 23 33874 21 34150 21 34426 20 34703 18 34979 17 35255 16 35531 15 35807 14 36084 12 36360 11 36637 9 36913 8 37191 5,117,15,0025,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0025_276_276_1.63_1.63.png,276,276
case117_day15_slice_0025,1,30762 3 31036 7 31310 10 31585 12 31861 13 32137 14 32413 14 32689 14 32965 14 33242 12 33520 5,117,15,0025,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0025_276_276_1.63_1.63.png,276,276
case117_day15_slice_0025,2,19474 11 19749 15 20024 21 20299 25 20574 28 20850 29 21125 31 21401 32 21677 33 21952 34 22228 35 22504 36 22780 37 23056 38 23332 39 23608 39 23883 41 24159 42 24435 42 24711 43 24987 43 25263 44 25538 45 25814 45 26089 46 26365 46 26640 47 26916 48 27191 49 27466 50 27742 50 28017 51 28292 53 28568 31 28602 19 28843 31 28878 19 29118 32 29154 19 29394 31 29430 19 29669 31 29706 20 29945 31 29982 20 30221 30 30258 20 30497 29 30534 21 30773 28 30810 21 31049 27 31086 21 31326 25 31362 22 31603 23 31638 22 31880 20 31914 22 32157 17 32190 23 32435 12 32466 23 32742 23 33018 24 33294 24 33570 24 33846 24 34122 24 34398 25 34674 25 34950 25 35226 25 35502 25 35778 25 36054 25 36330 26 36606 26 36882 26 37158 26 37434 26 37709 27 37985 27 38261 27 38537 26 38813 26 39089 26 39365 26 39641 25 39917 25 40193 24 40469 24 40746 22 41022 21 41298 20 41575 17 41851 16 42128 13 42405 11 42683 7,117,15,0025,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0025_276_276_1.63_1.63.png,276,276
case117_day15_slice_0026,0,18365 7 18639 11 18913 14 19189 14 19218 4 19464 15 19492 8 19741 13 19768 10 20017 10 20043 12 20294 7 20319 13 20596 14 20872 16 21150 15 21428 14 21706 13 21983 12 22260 11 22536 11 22559 6 22813 10 22833 10 23089 10 23108 13 23365 10 23383 15 23641 9 23658 17 23918 7 23934 18 24196 3 24210 19 24486 20 24762 21 25038 22 25314 23 25590 23 25866 23 26142 24 26418 24 26694 24 26970 24 27246 24 27522 23 27798 23 28074 22 28351 21 28627 19 28904 17 29181 14 29458 12 29735 9 30013 5 31670 10 31944 14 32219 18 32495 19 32770 21 33046 22 33322 22 33598 22 33874 22 34150 21 34426 21 34702 20 34978 19 35254 18 35530 17 35806 16 36082 16 36359 14 36635 13 36912 11 37189 9 37467 5,117,15,0026,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0026_276_276_1.63_1.63.png,276,276
case117_day15_slice_0026,1,31036 2 31310 8 31585 12 31860 14 32136 15 32412 16 32688 16 32964 16 33240 16 33517 14 33795 9,117,15,0026,../BD-Image-Segmentation-Comp/train/case117/case117_day15/scans/slice_0026_276_276_1.63_1.63.png,276,276
